averageRating,numVotes,primaryTitle,startYear,genres
8.5,3055,Belaseshe,2015,"Drama,Family"
7.9,6320,The Day Will Come,2016,Drama
6.6,1865,Apprentice,2016,Drama
6.7,3281,Hellstorm,2015,"Documentary,History,War"
7.0,1949,Land and Shade,2015,Drama
6.9,17501,Christine,2016,"Biography,Drama"
6.6,21345,Lords of Chaos,2018,"Biography,Drama,Horror"
7.1,41204,On the Basis of Sex,2018,"Biography,Drama,History"
7.4,1565,Yellow Flowers on the Green Grass,2015,Drama
7.0,37998,Loving,2016,"Biography,Drama,Romance"
7.2,2425,A Bride for Rip Van Winkle,2016,"Drama,Mystery,Romance"
6.7,1596,Løvekvinnen,2016,Drama
8.3,26052,Premam,2015,"Comedy,Drama,Romance"
6.8,107712,Collateral Beauty,2016,"Drama,Romance"
6.7,2059,The Idol,2015,"Biography,Comedy,Drama"
7.3,121422,The Death of Stalin,2017,"Comedy,Drama,History"
7.0,1693,Arabian Nights: Volume 2 - The Desolate One,2015,"Drama,Romance"
7.3,3475,Jawani Phir Nahi Ani,2015,"Adventure,Comedy,Musical"
6.9,1958,Fahim,2019,"Biography,Comedy,Drama"
7.0,9193,Bad Cat,2016,"Action,Adventure,Animation"
6.6,2659,The Emigrants,2021,"Drama,History"
6.8,11355,Neruda,2016,"Biography,Crime,Drama"
7.8,148568,Hunt for the Wilderpeople,2016,"Adventure,Comedy,Drama"
6.7,200819,Bumblebee,2018,"Action,Adventure,Sci-Fi"
7.0,3584,Demonte Colony,2015,"Horror,Thriller"
6.9,4444,Mr. Six,2015,"Action,Crime,Drama"
7.1,13671,The Young Offenders,2016,"Adventure,Comedy,Crime"
6.6,1884,The Swedish Theory of Love,2015,Documentary
6.7,5479,MFKZ,2017,"Action,Animation,Comedy"
6.8,16322,The Exception,2016,"Drama,History,Romance"
6.6,4260,From Afar,2015,"Drama,Romance"
7.5,14014,Srimanthudu,2015,"Action,Drama"
8.2,216818,Klaus,2019,"Adventure,Animation,Comedy"
6.9,2714,Apostasy,2017,Drama
7.3,10830,Divines,2016,"Crime,Drama"
6.6,45208,Fatherhood,2021,"Comedy,Drama"
7.0,25511,The Great Hack,2019,"Biography,Documentary,History"
6.6,4548,Bon Cop Bad Cop 2,2017,"Action,Comedy,Crime"
7.9,2843,Uriyadi,2016,"Action,Crime,Drama"
7.3,2052,A Kid,2016,Drama
8.1,2050,Christian Audigier the Vif,2017,"Biography,Documentary,Drama"
7.5,68881,The Mauritanian,2021,"Biography,Drama,Thriller"
6.6,5156,The Awakening of Motti Wolkenbruch,2018,"Comedy,Drama"
7.0,8822,Veteran,2015,"Action,Comedy,Crime"
7.1,5283,"Right Now, Wrong Then",2015,"Drama,Romance"
7.8,13328,In This Corner of the World,2016,"Animation,Drama,History"
6.7,12911,The Fury of a Patient Man,2016,"Crime,Drama,Thriller"
7.2,5164,The Happiest Day in the Life of Olli Maki,2016,"Biography,Drama,Romance"
7.9,86759,Flow,2024,"Adventure,Animation,Family"
6.8,2157,The Last Fiction,2018,"Action,Animation,Drama"
6.6,127047,Maleficent: Mistress of Evil,2019,"Adventure,Drama,Family"
7.4,2622,Her Love Boils Bathwater,2016,Drama
7.6,3211,Happy Hour,2015,Drama
7.0,1528,Late Shift,2016,"Crime,Thriller"
6.6,38709,Midnight Sun,2018,"Drama,Romance"
8.0,5280,Indru Netru Naalai,2015,"Comedy,Sci-Fi,Thriller"
7.3,20989,The Best of Enemies,2019,"Biography,Drama,History"
6.8,7554,Lipstick Under My Burkha,2016,"Comedy,Drama"
7.2,14230,Te3n,2016,"Crime,Drama,Mystery"
7.1,1913,Waiting,2015,"Comedy,Drama"
6.6,2675,Saving Mr. Wu,2015,"Action,Crime,Drama"
6.9,9791,Tigers Are Not Afraid,2017,"Fantasy,Horror,Mystery"
6.7,2236,The Journey,2016,"Biography,Drama,History"
7.3,5322,The Cakemaker,2017,"Drama,Romance"
7.2,1979,Little Witch Academia: The Enchanted Parade,2015,"Animation,Comedy,Family"
7.1,55745,Sultan,2016,"Action,Drama,Romance"
7.8,8533,Uppi 2,2015,"Action,Mystery,Thriller"
7.4,5351,Sons of Rizk,2015,"Action,Comedy,Crime"
7.3,148341,Good Time,2017,"Crime,Drama,Thriller"
7.2,10473,Into the Inferno,2016,Documentary
7.8,276877,Hidden Figures,2016,"Biography,Drama,History"
8.5,3861,Angrej,2015,Romance
8.2,125031,Baahubali 2: The Conclusion,2017,"Action,Drama"
8.3,11335,Maheshinte Prathikaaram,2016,"Comedy,Drama,Romance"
6.8,2995,The Final Master,2015,"Action,Drama"
8.0,204292,The Invisible Guest,2016,"Crime,Drama,Mystery"
6.9,14532,Then Came You,2018,"Comedy,Drama,Romance"
7.5,192805,The Covenant,2023,"Action,Drama,Thriller"
6.9,6284,The Student,2016,Drama
6.7,2168,Elis,2016,"Biography,Drama,Music"
7.2,2345,The 24 Hour War,2016,"Documentary,History,Sport"
8.0,2888,Thithi,2015,Drama
7.5,3870,Zappa,2020,"Biography,Documentary,History"
7.2,21485,First They Killed My Father,2017,"Biography,Drama,History"
6.7,1880,Burn Your Maps,2016,"Adventure,Comedy,Drama"
8.0,6344,Ennu Ninte Moideen,2015,"Biography,Drama,Romance"
7.7,1718,Given,2016,"Adventure,Documentary,Family"
6.9,2158,Saint George,2016,"Crime,Drama"
7.2,4641,Frenzy,2015,"Crime,Drama,Mystery"
7.5,26213,Where to Invade Next,2015,"Comedy,Documentary"
7.1,29518,Megan Leavey,2017,"Action,Biography,Drama"
6.8,3602,Neon Bull,2015,Drama
7.1,3754,Keith Richards: Under the Influence,2015,"Documentary,Music"
7.0,10682,Elio,2025,"Adventure,Animation,Comedy"
7.7,30230,Kapoor & Sons,2016,"Comedy,Crime,Drama"
7.7,75057,Perfect Strangers,2016,"Comedy,Drama,Thriller"
7.0,1533,Hurricane of Fun: The Making of Wet Hot,2015,Documentary
6.8,1554,The Illegal,2021,Drama
8.3,21188,Winter on Fire: Ukraine's Fight for Freedom,2015,"Documentary,History"
8.6,3793,Godhi Banna Sadharana Mykattu,2016,"Drama,Thriller"
6.9,11522,Goodbye Berlin,2016,"Comedy,Drama,Family"
6.6,6502,Goldstone,2016,"Action,Crime,Mystery"
7.7,404895,Mission: Impossible - Fallout,2018,"Action,Adventure,Thriller"
7.1,11652,The Age of Shadows,2016,"Action,History,Thriller"
7.6,80988,Just Mercy,2019,"Biography,Crime,Drama"
6.7,8031,Little Men,2016,Drama
7.4,6942,Regular Show: The Movie,2015,"Action,Adventure,Animation"
6.6,1710,Aquarela,2018,Documentary
7.0,8591,MSG 2 the Messenger,2015,"Comedy,Drama,Fantasy"
7.4,353313,Lady Bird,2017,"Comedy,Drama"
8.3,5237,Pathemari,2015,Drama
7.1,7623,Center of My World,2016,"Drama,Romance"
8.1,40555,Guilty,2015,"Crime,Drama,Mystery"
7.0,2660,Heart of a Dog,2015,Documentary
7.5,5343,Amazing Grace,2018,"Documentary,Music"
7.3,15205,Graduation,2016,"Crime,Drama"
6.9,2721,Thoongaa Vanam,2015,"Action,Crime,Thriller"
6.9,2188,Silicon Cowboys,2016,"Documentary,History"
7.4,2410,Memories of the Wind,2015,Drama
7.2,2689,Heneral Luna,2015,"Action,Biography,History"
7.1,13029,May God Save Us,2016,"Crime,Drama,Thriller"
6.7,4332,The Lighthouse of the Whales,2016,"Biography,Drama,Romance"
7.0,2488,Anarkali,2015,"Drama,Musical,Romance"
6.7,4887,The Student and Mister Henri,2015,"Comedy,Drama"
7.2,1859,Rajkahini,2015,"Drama,History"
6.6,2037,Mohalla Assi,2015,"Comedy,Drama"
6.6,22935,The Command,2018,"Action,Adventure,Drama"
6.9,94050,Raw,2016,"Drama,Horror"
7.0,2558,Detective Conan: The Darkest Nightmare,2016,"Action,Adventure,Animation"
6.9,6343,Museo,2018,"Crime,Drama"
7.2,17015,Till,2022,"Biography,Crime,Drama"
6.9,2786,Two Countries,2015,"Comedy,Drama"
7.2,6622,Bet on Revenge,2017,"Adventure,Drama,History"
7.7,3140,Heart Attack,2015,"Comedy,Drama,Romance"
6.9,39585,Everybody Knows,2018,"Crime,Drama,Mystery"
7.4,6463,Our Times,2015,"Comedy,Romance"
7.1,9114,Riphagen,2016,"Biography,Drama,War"
6.9,73945,The Sisters Brothers,2018,"Drama,Western"
6.9,1571,Very Big Shot,2015,"Action,Crime,Drama"
6.7,18614,Don't Think Twice,2016,"Comedy,Drama"
7.3,596004,Split,2016,"Horror,Thriller"
8.1,4311,Hitting the Apex,2015,"Documentary,Sport"
6.7,10185,Kara Bela,2015,"Action,Adventure,Comedy"
7.0,6717,Strangled,2016,"Crime,Drama,Horror"
7.4,343470,Moonlight,2016,Drama
6.7,8761,Viceroy's House,2017,"Biography,Drama,History"
7.9,25582,24,2016,"Action,Comedy,Drama"
8.2,26667,Maanaadu,2021,"Action,Adventure,Sci-Fi"
6.7,11258,Rebel in the Rye,2017,"Biography,Drama,Romance"
8.4,22923,Thani Oruvan,2015,"Action,Crime,Drama"
7.7,2026,You Are My Sunday,2016,"Comedy,Drama"
8.4,13103,Visaaranai,2015,"Crime,Drama,Thriller"
6.9,1604,The Black Hen,2015,"Action,Drama,History"
7.7,4573,Bhale Bhale Magadivoy,2015,"Comedy,Romance"
7.3,4369,My Mother's Wound,2016,"Drama,Mystery"
7.3,2297,Junun,2015,"Documentary,Music"
6.6,33957,The Red Sea Diving Resort,2019,"Drama,History,Thriller"
7.1,80869,The Square,2017,"Comedy,Drama"
7.4,16490,Ordinary Angels,2024,"Biography,Drama"
7.6,2363,Justin Timberlake + the Tennessee Kids,2016,"Documentary,Music"
6.7,1703,Illegitimate,2016,Drama
7.2,3412,Birdboy: The Forgotten Children,2015,"Animation,Drama,Horror"
8.2,8783,The New Classmate,2015,"Drama,Family"
6.8,1859,King Candy,2015,"Biography,Crime,Drama"
7.4,2899,Out of My Mind,2024,Drama
7.8,778434,Dunkirk,2017,"Action,Drama,History"
8.1,1622,Gujjubhai the Great,2015,Comedy
7.0,18067,Handsome Devil,2016,"Comedy,Drama,Sport"
8.3,2191,Kendasampige,2015,"Romance,Thriller"
6.6,163695,Hush,2016,"Horror,Thriller"
6.6,9222,The Last Word,2017,"Comedy,Drama"
8.1,587006,"Three Billboards Outside Ebbing, Missouri",2017,"Comedy,Crime,Drama"
6.7,98587,Mary Poppins Returns,2018,"Adventure,Comedy,Family"
7.5,18257,Frantz,2016,"Drama,History,Romance"
7.3,2851,McLaren,2017,"Biography,Documentary,Drama"
6.7,1504,The Accidental Detective,2015,"Action,Comedy,Crime"
6.7,2826,Collector,2016,"Drama,Thriller"
6.6,3838,Banking on Bitcoin,2016,"Documentary,History,News"
6.9,15713,Our Souls at Night,2017,"Drama,Romance"
7.5,1955,Maya,2015,"Horror,Thriller"
7.0,1728,Fanny's Journey,2016,"Drama,War"
8.0,6629,Oopiri,2016,"Comedy,Drama"
6.9,3827,Dalida,2016,"Biography,Drama,Music"
7.2,216016,Nosferatu,2024,"Fantasy,Horror,Mystery"
7.3,1557,Buoyancy,2019,"Crime,Drama"
7.8,767398,Get Out,2017,"Horror,Mystery,Thriller"
7.1,181936,Sicario: Day of the Soldado,2018,"Action,Crime,Drama"
8.1,1681,Rammstein in Amerika,2015,"Documentary,Music"
7.2,3923,The Teacher,2016,"Comedy,Drama"
7.1,4107,Promise at Dawn,2017,"Biography,Drama,Romance"
6.7,3894,Goodbye Mr. Loser,2015,"Comedy,Drama,Fantasy"
6.7,1548,While We Live,2017,Drama
7.2,7181,The Tiger,2015,"Action,Adventure,Drama"
7.9,2873,A Billion Lives,2016,Documentary
6.6,1546,I'll Find You,2019,"Drama,Music,Romance"
8.3,228844,Dangal,2016,"Action,Biography,Drama"
7.0,1630,The Cage,2015,Drama
6.6,4217,Lommbock,2017,Comedy
6.7,13644,Delibal,2015,"Drama,Romance"
7.3,29598,Two Is a Family,2016,"Comedy,Drama"
8.1,14287,Charlie,2015,"Adventure,Drama,Romance"
6.6,2882,Amar Akbar Anthony,2015,"Comedy,Crime,Drama"
7.6,7721,The Fear of 13,2015,"Biography,Crime,Documentary"
7.5,249017,The Favourite,2018,"Biography,Comedy,Drama"
6.7,20146,Blade of the Immortal,2017,"Action,Drama"
7.6,3822,Kizumonogatari Part 2: Nekketsu,2016,"Action,Animation,Drama"
7.8,3880,Kizumonogatari Part 3: Reiketsu,2017,"Action,Animation,Drama"
7.0,1530,May Who?,2015,"Comedy,Fantasy,Romance"
8.3,3475,Chhello Divas: A New Beginning,2015,Comedy
7.0,3318,Dogs,2016,"Drama,Thriller"
7.5,7264,100 Meters,2016,"Biography,Comedy,Drama"
7.3,6826,A Bag of Marbles,2017,"Biography,Drama,History"
7.2,92078,Papillon,2017,"Adventure,Biography,Crime"
7.0,476586,Ant-Man and the Wasp,2018,"Action,Adventure,Comedy"
8.2,6752,Tight Dress,2016,Drama
6.9,3664,Heal the Living,2016,Drama
7.0,4328,Paris 05:59: Théo & Hugo,2016,"Drama,Romance"
7.8,3264,Dancer,2016,"Biography,Documentary"
7.5,11680,Nannaku Prematho,2016,"Action,Drama,Thriller"
7.7,1983,I Believe in Miracles,2015,"Documentary,History,Sport"
7.4,2398,The Heaven None Missed,2015,"Drama,Romance"
7.8,202054,Isle of Dogs,2018,"Adventure,Animation,Comedy"
7.6,2729,The Kingmaker,2019,"Biography,Documentary,History"
7.3,181969,Raya and the Last Dragon,2021,"Action,Adventure,Animation"
6.6,260640,Mother!,2017,"Drama,Horror,Mystery"
6.6,13815,My Scientology Movie,2015,Documentary
6.6,26605,Super Dark Times,2017,"Crime,Drama,Horror"
6.9,28668,Lee,2023,"Biography,Drama,History"
6.7,1587,Team Spirit,2016,"Biography,Drama,Thriller"
7.9,59237,Togo,2019,"Adventure,Biography,Drama"
7.9,8457,Tower,2016,"Animation,Crime,Documentary"
7.0,2227,Notes on Blindness,2016,"Documentary,Drama"
7.1,16197,Wild Rose,2018,"Drama,Music"
6.6,50984,Peter Rabbit,2018,"Adventure,Animation,Comedy"
7.3,5743,Sarbjit,2016,"Biography,Drama"
7.8,8169,Aligarh,2015,"Biography,Crime,Drama"
7.2,2166,"Scream, Queen! My Nightmare on Elm Street",2019,"Documentary,Horror"
6.7,11688,The Pirates of Somalia,2017,"Biography,Drama"
6.8,3584,Planet Single,2016,"Comedy,Romance"
7.2,5501,Naanum Rowdy Thaan,2015,"Action,Comedy,Drama"
6.8,2743,The Death of Louis XIV,2016,"Biography,Drama,History"
7.4,5284,Under the Sun,2015,Documentary
7.0,16431,At the End of the Tunnel,2016,"Crime,Drama,Thriller"
7.8,3468,Kanche,2015,"Action,Drama,War"
6.9,1550,Shudhu Tomari Jonyo,2015,"Drama,Romance"
6.8,37581,The Dry,2020,"Crime,Drama,Mystery"
7.1,35185,Mrs. Harris Goes to Paris,2022,"Comedy,Drama"
6.6,4801,Tony Robbins: I Am Not Your Guru,2016,Documentary
7.0,4396,Western,2017,Drama
6.9,8676,The Climb,2017,"Comedy,Drama,Romance"
7.3,1990,SOMM: Into the Bottle,2015,Documentary
7.5,131190,"Love, Simon",2018,"Comedy,Drama,Romance"
7.0,29909,Rustom,2016,"Crime,Drama,Thriller"
7.3,1597,What Lies Upstream,2017,"Documentary,Mystery"
6.8,1620,One Week Friends,2017,"Comedy,Drama,Romance"
7.8,67049,"I, Daniel Blake",2016,Drama
7.5,17866,Young Woman and the Sea,2024,"Biography,Drama,Romance"
6.8,140480,The Ministry of Ungentlemanly Warfare,2024,"Action,Comedy,War"
7.6,1907,Kumari 21F,2015,"Drama,Romance"
7.4,1544,Soldier's Lullaby,2018,"Drama,War"
6.9,3013,Harmonium,2016,Drama
7.0,3457,Afterimage,2016,"Biography,Drama,History"
7.7,67174,The Salesman,2016,"Drama,Thriller"
8.7,2707,Katyar Kaljat Ghusali,2015,"Drama,Musical"
6.8,1819,Another Mother's Son,2017,"Biography,Drama,War"
8.0,42414,Wolfwalkers,2020,"Action,Adventure,Animation"
6.9,1933,Ho Mann Jahaan,2015,"Drama,Music,Musical"
7.4,4023,Kadhalum Kadandhu Pogum,2016,"Comedy,Drama,Romance"
8.0,3316,A Plastic Ocean,2016,Documentary
7.8,12960,South Wind,2018,"Crime,Drama,Thriller"
6.7,6363,Panfilov's 28 Men,2016,"Action,Drama,War"
6.6,51757,Operation Finale,2018,"Biography,Drama,History"
7.8,13353,Oasis: Supersonic,2016,"Biography,Documentary,Music"
7.7,1881,Su Su Sudhi Vathmeekam,2015,Drama
7.0,2391,Console Wars,2020,Documentary
7.5,2288,Dawson City: Frozen Time,2016,"Documentary,History"
7.4,92117,The Wailing,2016,"Drama,Horror"
7.4,21422,Aquarius,2016,Drama
7.9,13524,The Other Me,2016,"Crime,Drama,Mystery"
6.9,4319,White Fang,2018,"Adventure,Animation,Drama"
7.2,14467,The Other Side of Hope,2017,"Comedy,Drama"
6.7,3254,Kiss and Cry,2017,"Biography,Drama,Music"
7.0,1544,The Fourth Phase,2016,"Action,Adventure,Documentary"
6.8,6649,Tom of Finland,2017,"Biography,Drama"
7.3,16403,61 Days,2016,"Drama,History"
7.2,3294,The Death and Life of Marsha P. Johnson,2017,"Biography,Documentary"
7.0,3071,Heal,2017,Documentary
7.6,3390,Hibta: El-Muhadharah el-Akhirah,2016,"Drama,Romance"
7.0,1506,Pororoca,2017,Drama
7.3,92692,Paterson,2016,"Comedy,Drama,Romance"
6.6,1572,150 Milligrams,2016,"Biography,Drama"
6.8,5926,Back to Burgundy,2017,"Comedy,Drama"
7.1,8230,One Piece Film: Gold,2016,"Action,Adventure,Animation"
6.8,6087,The Bachelors,2017,"Comedy,Drama,Romance"
7.6,21745,Sanam Teri Kasam,2016,"Drama,Musical,Romance"
7.4,11797,See You Up There,2017,"Comedy,Crime,Drama"
6.9,2408,At War with Love,2016,"Comedy,Drama,Romance"
6.8,2228,Our Time,2018,Drama
6.7,5849,Generation Wealth,2018,Documentary
6.8,1941,Ten Years,2015,Drama
6.6,3048,Earthquake,2016,Drama
6.6,1961,Adi Kapyare Kootamani,2015,"Comedy,Horror"
7.9,3900,Maalik,2016,"Action,Crime,Drama"
7.0,13675,Lo and Behold: Reveries of the Connected World,2016,Documentary
7.5,1609,Mapplethorpe: Look at the Pictures,2016,"Biography,Documentary"
7.4,2520,Michael Jackson's Journey from Motown to Off the Wall,2016,"Documentary,Music"
8.9,23265,O.J.: Made in America,2016,"Biography,Crime,Documentary"
6.8,1741,The Diary of Anne Frank,2016,"Drama,War"
7.2,7267,Audrie & Daisy,2016,"Crime,Documentary"
7.0,6346,Holy Hell,2016,"Documentary,Drama"
7.6,1740,Jim: The James Foley Story,2016,"Biography,Documentary,War"
7.5,22216,Tickled,2016,"Crime,Documentary,Mystery"
6.9,1743,Newtown,2016,"Documentary,History"
7.6,10709,Weiner,2016,Documentary
7.3,1690,Sky Ladder: The Art of Cai Guo-Qiang,2016,Documentary
6.6,2756,Becoming Zlatan ...,2015,"Biography,Documentary,Sport"
7.3,1934,Pasanga 2,2015,Drama
7.6,24525,Neerja,2016,"Biography,Drama,Thriller"
7.3,8583,Sami Blood,2016,"Drama,History"
7.4,1617,6.9 on the Richter Scale,2016,Comedy
6.7,13345,Quo vado?,2016,Comedy
6.6,3842,Detective Chinatown,2015,"Action,Comedy,Mystery"
6.8,94735,All the Money in the World,2017,"Biography,Crime,Drama"
7.4,13686,After the Storm,2016,"Comedy,Drama"
6.7,9179,Pulimurugan,2016,Action
7.3,27960,Marshall,2017,"Biography,Crime,Drama"
7.3,15241,Jersey,2022,"Drama,Sport"
7.1,43308,Nyad,2023,"Biography,Drama,Sport"
6.6,17676,Happy End,2017,Drama
6.6,20141,Kannappa,2025,"Action,Drama,Fantasy"
6.6,177726,Happy Death Day,2017,"Comedy,Horror,Mystery"
7.6,12787,Irudhi Suttru,2016,"Drama,Sport"
7.7,1853,Vazvishenie,2017,"Comedy,Drama,History"
8.4,362938,Your Name.,2016,"Animation,Drama,Fantasy"
7.7,27249,Never Look Away,2018,"Biography,Drama,Romance"
8.8,7679,Natsamrat,2016,"Drama,Family"
8.3,15448,Sairat,2016,"Drama,Romance"
7.0,4989,Journeyman,2017,"Drama,Sport"
6.9,2751,Sgt. Stubby: An American Hero,2018,"Adventure,Animation,Family"
6.7,4333,Burden,2018,"Biography,Drama,History"
7.6,4648,Action Hero Biju,2016,"Action,Comedy,Thriller"
6.8,2688,Three Months,2022,"Comedy,Drama"
7.0,2659,Snapshots,2018,Drama
8.1,124134,A Silent Voice: The Movie,2016,"Animation,Drama"
6.8,1556,Vettah,2016,"Crime,Mystery,Thriller"
7.4,2900,Actor in Law,2016,"Comedy,Drama,Romance"
7.5,14432,Twin Peaks: The Missing Pieces,2014,"Drama,Horror,Mystery"
6.9,5715,Kali,2016,"Action,Drama,Thriller"
8.1,3859,One Step Behind the Seraphim,2017,Drama
7.4,5648,"My Tomorrow, Your Yesterday",2016,"Drama,Fantasy,Romance"
6.8,1860,Power of Grayskull: The Definitive History of He-Man and the Masters of the Universe,2017,"Documentary,History"
7.1,14537,Lean on Pete,2017,"Adventure,Drama,Sport"
6.7,3165,The Midwife,2017,Drama
8.9,30629,Mirror Game,2016,"Crime,Mystery,Thriller"
7.7,298922,Wind River,2017,"Crime,Drama,Mystery"
7.7,161238,Sound of Metal,2019,"Drama,Music"
7.1,1840,24 Weeks,2016,Drama
7.0,4344,The Art of Loving: Story of Michalina Wislocka,2017,"Biography,Comedy,Drama"
6.8,8986,The Extraordinary Journey of the Fakir,2018,"Adventure,Comedy,Drama"
7.4,3519,Cameraperson,2016,"Biography,Documentary,History"
7.3,2053,Anuraga Karikkin Vellam,2016,"Comedy,Family,Romance"
6.7,2956,Wild Mouse,2017,"Comedy,Crime,Drama"
7.6,3097,Jacob's Kingdom of Heaven,2016,"Biography,Drama,Family"
7.4,4181,U Turn,2016,"Crime,Horror,Mystery"
7.3,57656,Detroit,2017,"Crime,Drama,History"
7.1,2545,Feminists: What Were They Thinking?,2018,Documentary
7.4,1915,"Love, Gilda",2018,Documentary
7.3,58345,Official Secrets,2019,"Biography,Crime,Drama"
7.7,18862,Diego Maradona,2019,"Biography,Documentary,Sport"
7.4,1905,Fastball,2016,"Documentary,Sport"
6.7,9025,Woman Walks Ahead,2017,"Biography,Drama,History"
6.7,27420,Colette,2018,"Biography,Drama,History"
7.0,172373,Logan Lucky,2017,"Action,Comedy,Crime"
7.3,25358,Theri,2016,"Action,Crime,Drama"
6.7,3662,A Violent Prosecutor,2016,"Action,Comedy,Crime"
6.6,269293,Life,2017,"Horror,Sci-Fi,Thriller"
7.7,10804,Zero Days,2016,Documentary
7.5,9428,303,2018,"Comedy,Drama,Romance"
6.7,3192,Moby Doc,2021,"Biography,Documentary,Music"
6.8,1619,Don't Call Me Son,2016,Drama
6.6,8332,Sarrainodu,2016,"Action,Drama"
7.4,3048,Krishna Gaadi Veera Prema Gaadha,2016,"Comedy,Romance,Thriller"
7.9,5275,Kammatti Paadam,2016,"Action,Crime,Drama"
6.9,2336,The Etruscan Smile,2018,"Comedy,Drama"
6.9,1827,Jil Jung Juk,2016,"Action,Comedy,Crime"
7.2,30970,Kaabil,2017,"Action,Crime,Drama"
8.2,18821,Life and a Day,2016,Drama
6.6,7260,The White Crow,2018,"Biography,Drama"
6.8,1870,The Guv'nor,2016,"Crime,Documentary,Sport"
7.6,76191,Hotel Mumbai,2018,"Action,Drama,History"
7.5,147695,The Big Sick,2017,"Comedy,Drama,Romance"
7.6,718452,Deadpool 2,2018,"Action,Adventure,Comedy"
6.8,2424,Standing in the Dust,2016,"Action,Biography,Drama"
6.6,3000,A Dragon Arrives!,2016,"Drama,Horror,Mystery"
6.7,2961,BoBoiBoy: The Movie,2016,"Action,Adventure,Animation"
7.1,2842,Magnus,2016,"Biography,Documentary,Sport"
6.8,9562,Husband Material,2018,"Comedy,Drama,Romance"
7.6,1820,Black Butler: Book of the Atlantic,2017,"Animation,Fantasy,Horror"
8.0,3979,Iraivi,2016,"Drama,Musical"
7.2,1839,Strike a Pose,2016,"Documentary,Music"
6.6,6550,Kahaani 2,2016,"Mystery,Thriller"
7.2,102147,Hostiles,2017,"Drama,Western"
6.8,3790,Kaçma Birader,2016,Comedy
6.7,4495,Good Manners,2017,"Fantasy,Horror"
6.9,2257,Tales of an Immoral Couple,2016,Comedy
7.1,3509,Sethupathi,2016,"Action,Crime,Drama"
8.2,1703,Tickling Giants,2016,Documentary
7.0,36356,Border,2018,"Crime,Drama,Fantasy"
7.1,1638,The Redeemed and the Dominant: Fittest on Earth,2016,"Documentary,Sport"
8.1,6343,Kshanam,2016,Thriller
9.0,6024,The Unnamed,2016,Drama
7.1,1931,My Stupid Boss,2016,Comedy
6.7,5456,7 Years,2016,Drama
7.8,3787,"Houston, We Have a Problem!",2016,
7.1,2016,The First Monday in May,2016,Documentary
7.6,2867,Pichaikkaran,2016,"Action,Drama"
7.1,48084,The Goat Life,2024,"Adventure,Drama"
7.7,4024,Dou Kyu Sei: Classmates,2016,"Animation,Drama,Music"
6.7,1779,Happy Wedding,2016,Comedy
7.5,5870,Dhaka Attack,2017,"Action,Thriller"
7.2,23175,Private Life,2018,"Comedy,Drama"
6.9,55669,The Meyerowitz Stories,2017,"Comedy,Drama"
7.6,285622,Killers of the Flower Moon,2023,"Crime,Drama,History"
7.2,1650,It's Not the Time of My Life,2016,Drama
7.0,2595,Jailbreak Pact,2020,"Drama,Thriller"
6.6,5859,Don't Blame the Kid,2016,"Comedy,Romance"
6.8,9715,The Nile Hilton Incident,2017,"Crime,Drama,Mystery"
7.1,2267,The Dumpling Affair,2017,"Comedy,Crime,Drama"
6.8,57421,To the Bone,2017,Drama
7.2,30915,What the Health,2017,Documentary
7.3,9621,Sword Art Online the Movie: Ordinal Scale,2017,"Action,Adventure,Animation"
7.7,3354,The Constitution,2016,"Comedy,Drama"
6.7,1645,Missing You,2016,"Crime,Thriller"
7.3,4707,Oppam,2016,"Action,Thriller"
8.5,2232,Life Begins Now,2017,"Drama,Romance"
7.0,12181,The African Doctor,2016,"Biography,Comedy,Drama"
6.7,3561,Kodi,2016,"Action,Drama,Thriller"
8.1,8426,Maanagaram,2017,"Action,Thriller"
7.2,36735,Wish Dragon,2021,"Adventure,Animation,Comedy"
6.8,5192,Whitney: Can I Be Me,2017,"Documentary,Music"
6.7,52216,The Good Liar,2019,"Crime,Drama,Mystery"
8.3,2072,Ardaas,2016,Drama
6.7,18573,A Futile and Stupid Gesture,2018,"Biography,Comedy"
8.0,50454,Pink,2016,"Crime,Drama,Thriller"
7.1,2382,Who Killed Cock Robin?,2017,"Crime,Mystery,Thriller"
7.5,254605,"I, Tonya",2017,"Biography,Comedy,Drama"
7.5,42453,The Hate U Give,2018,"Crime,Drama"
7.3,462608,The Shape of Water,2017,"Drama,Fantasy,Romance"
7.3,5359,All About Me,2018,"Biography,Comedy,Drama"
7.1,5216,Tehran Taboo,2017,"Animation,Drama"
7.2,1800,The Invisibles,2017,"Biography,Documentary,Drama"
6.7,1642,Mood of the Day,2016,"Comedy,Romance"
8.0,5345,Truth and Justice,2019,Drama
6.7,23860,Kingsglaive: Final Fantasy XV,2016,"Action,Adventure,Animation"
6.9,2767,Punjab Nahi Jaungi,2017,"Comedy,Romance"
7.2,2480,Patients,2016,"Comedy,Drama"
7.8,14125,Faces Places,2017,"Adventure,Documentary"
7.2,7531,Team Foxcatcher,2016,"Biography,Crime,Documentary"
7.1,1889,Kattappanayile Rithwik Roshan,2016,"Comedy,Drama,Romance"
7.4,6370,Clash,2016,"Drama,Thriller,War"
7.8,5205,Laal Rang,2016,"Comedy,Crime,Drama"
6.7,4985,Confidential Assignment,2017,"Action,Comedy,Drama"
7.3,233029,Doctor Sleep,2019,"Drama,Fantasy,Horror"
